batch_id,batch_date,shift,product_type,product_category,supplier_id,quantity_produced_kg,storage_temperature_celsius,humidity_percent,co2_concentration_ppm,light_exposure_lux,storage_duration_hours,cold_chain_maintained,storage_zone,processing_duration_hours,processing_delay_hours,processing_stages_completed,equipment_used,demand_forecast_kg,inventory_level_kg,delivery_time_days,transport_cost_per_ton_inr,supplier_reliability_score,supply_chain_disruption,extreme_weather_event,order_fulfillment_status,quality_score_percent,composite_risk_score,actual_wastage_kg,wastage_percent,wastage_cost_inr,spoilage_class,wastage_risk_category,recommended_corrective_action
BATCH-01531,2022-01-19,Afternoon,Tomato,Vegetables,SUP-001,950.25,,,,259.3,76.6,No,Zone-A,8.15,0.58,1,Conveyor-A,3108.07,1268.4,8.64,3604.38,62.94,0,0,Fulfilled,97.28,1,168.67,17.75,4216.75,Bad,Medium,Restore Cold Chain Immediately
BATCH-01532,2022-05-05,Night,Orange,Fruits,SUP-001,1914.54,5.43,72.81,,219.9,46.0,No,Zone-B,6.74,0.41,5,Conveyor-B,4617.09,2605.93,2.14,6172.7,81.73,0,0,Partial,72.21,2,236.83,12.37,8289.05,Good,Medium,Restore Cold Chain Immediately
BATCH-01533,2020-09-19,Night,Potato,Root Vegetables,SUP-015,1847.31,19.69,76.25,1507.8,284.3,77.6,No,Zone-D,8.42,0.33,1,Washer-1,1294.24,377.93,4.95,2070.56,97.15,1,0,Partial,72.04,2,409.92,22.19,7378.56,Bad,High,Restore Cold Chain Immediately
BATCH-01534,2022-12-09,Morning,Lemon,Citrus,SUP-013,691.27,16.54,54.64,575.3,363.6,59.6,Yes,Zone-C,6.55,0.69,2,Packer-Z,3274.42,1160.99,8.84,4934.88,88.23,0,0,Partial,66.73,2,85.03,12.3,2550.9,Good,Medium,Reduce Storage Temperature
BATCH-01535,2020-10-02,Night,Lemon,Citrus,SUP-017,497.21,14.78,75.93,,387.4,80.1,No,Zone-C,2.01,1.01,1,Conveyor-A,723.97,2808.43,0.96,2239.08,60.31,0,0,Fulfilled,62.22,3,98.0,19.71,2940.0,Bad,High,Restore Cold Chain Immediately
BATCH-01536,2020-06-14,Night,Mango,Fruits,SUP-008,1712.12,14.19,71.84,490.3,324.5,49.4,Yes,Zone-D,3.44,2.73,1,Sorter-X,,134.02,3.39,2687.5,94.67,0,0,Fulfilled,,3,194.33,11.35,11659.8,Good,Medium,Reduce Storage Temperature
BATCH-01537,2022-03-09,Night,Banana,Fruits,SUP-018,1821.44,12.57,61.48,1118.3,99.5,10.8,Yes,Zone-A,3.64,6.23,6,Conveyor-B,,1233.29,9.14,2022.81,86.78,1,1,Fulfilled,86.82,0,252.45,13.86,5049.0,Good,Medium,Expedite Processing
BATCH-01538,2022-11-01,Night,Mango,Fruits,SUP-013,1129.03,14.97,64.7,614.4,198.6,60.0,Yes,Zone-A,1.39,5.03,2,Packer-Z,4195.43,853.14,6.17,6898.78,56.4,0,0,Fulfilled,79.23,1,166.53,14.75,9991.8,Good,Medium,Reduce Storage Temperature
BATCH-01539,2020-03-14,Afternoon,Strawberry,Berries,SUP-014,1295.91,9.59,70.56,574.8,35.6,65.7,No,Zone-A,7.08,1.29,5,Conveyor-B,3799.1,1642.4,7.3,1940.07,85.64,0,0,Partial,56.56,0,216.55,16.71,17324.0,Bad,Medium,Restore Cold Chain Immediately
BATCH-01540,2020-04-11,Afternoon,Orange,Fruits,SUP-008,588.14,17.22,67.2,404.9,225.8,60.9,Yes,Zone-A,6.15,1.24,3,Washer-1,4883.29,908.42,8.5,4660.38,,0,0,Fulfilled,,2,82.16,13.97,2875.6,Good,Medium,Reduce Storage Temperature
BATCH-01541,2023-03-17,Morning,Tomato,Vegetables,SUP-008,1621.53,14.53,,1529.0,485.2,77.3,Yes,Zone-C,6.1,0.27,4,Sorter-X,701.82,2622.73,5.47,2967.12,74.57,1,0,Delayed,95.99,0,221.01,13.63,5525.25,Good,Medium,Reduce Storage Temperature
BATCH-01542,2023-03-27,Night,Leafy Greens,Vegetables,SUP-015,1301.03,15.88,53.14,1395.1,320.9,70.8,No,Zone-B,5.05,7.13,6,Packer-Z,2216.08,2817.7,8.53,3888.65,65.01,1,0,Fulfilled,74.38,0,327.99,25.21,4919.85,Bad,High,Restore Cold Chain Immediately
BATCH-01543,2020-12-24,Night,Pineapple,Fruits,SUP-013,1056.68,16.26,69.33,493.0,77.3,42.7,Yes,Zone-D,5.66,2.86,3,Packer-Z,1214.56,2562.49,6.57,4528.14,54.2,0,1,Fulfilled,71.12,3,171.6,16.24,7722.0,Bad,Medium,Reduce Storage Temperature
BATCH-01544,2022-06-17,Night,Pineapple,Fruits,SUP-007,214.21,3.66,65.26,1119.3,134.3,79.0,Yes,Zone-B,0.58,3.76,5,Conveyor-A,666.33,1255.85,7.01,4274.85,88.43,0,0,Fulfilled,65.11,2,23.65,11.04,1064.25,Good,Medium,Prioritize Dispatch
BATCH-01545,2021-10-09,Morning,Mango,Fruits,SUP-005,1840.28,3.0,65.75,679.5,32.3,67.0,Yes,Zone-B,1.41,0.53,5,Conveyor-B,1689.79,2970.81,1.95,6006.39,91.43,0,0,Fulfilled,68.28,1,160.84,8.74,9650.4,Good,Low,Quality Re-inspection Required
BATCH-01546,2022-07-12,Afternoon,Strawberry,Berries,SUP-017,1269.36,16.42,66.12,716.8,91.2,13.3,Yes,Zone-A,6.99,1.03,6,Packer-Z,,2231.61,9.42,6958.04,61.6,0,0,Partial,83.36,0,104.09,8.2,8327.2,Good,Low,Reduce Storage Temperature
BATCH-01547,2023-06-13,Night,Orange,Fruits,SUP-016,466.11,6.67,84.67,1449.0,243.9,52.7,Yes,Zone-B,2.98,0.22,2,Conveyor-B,2390.12,1131.27,8.06,3404.58,61.98,0,0,Fulfilled,88.89,1,28.71,6.16,1004.85,Good,Low,Monitor & Maintain
BATCH-01548,2020-04-26,Afternoon,Potato,Root Vegetables,SUP-002,1252.13,12.48,81.84,537.2,172.4,70.5,Yes,Zone-A,1.53,5.65,3,Washer-1,1130.37,371.71,2.91,1802.58,71.5,0,0,Partial,69.62,3,188.95,15.09,3401.1,Bad,Medium,Expedite Processing
BATCH-01549,2023-02-09,Morning,Pineapple,Fruits,SUP-018,1387.18,9.99,73.33,1121.8,102.0,54.0,No,Zone-A,3.62,0.67,1,Conveyor-A,2698.55,2034.43,6.01,6853.82,,0,0,Fulfilled,69.95,2,235.27,16.96,10587.15,Bad,Medium,Restore Cold Chain Immediately
BATCH-01550,2021-12-20,Afternoon,Orange,Fruits,SUP-017,1098.96,2.4,77.24,881.5,73.3,91.2,Yes,Zone-B,2.92,1.81,2,Washer-1,4640.44,2212.85,4.08,7346.74,53.86,0,0,Delayed,,1,99.68,9.07,3488.8,Good,Low,Prioritize Dispatch
BATCH-01551,2022-04-03,Night,Tomato,Vegetables,SUP-007,1464.39,2.73,46.93,629.0,328.0,11.5,No,Zone-D,0.78,0.33,2,Conveyor-A,3866.85,455.13,6.77,4177.77,90.44,0,0,Fulfilled,62.49,1,169.28,11.56,4232.0,Good,Medium,Restore Cold Chain Immediately
BATCH-01552,2022-08-12,Afternoon,Onion,Root Vegetables,SUP-013,1204.76,16.89,78.48,942.3,279.1,69.9,Yes,Zone-B,4.4,3.25,4,Conveyor-A,4289.8,1694.24,9.94,4308.13,96.14,1,0,Fulfilled,95.8,1,173.61,14.41,3819.42,Good,Medium,Reduce Storage Temperature
BATCH-01553,2023-09-09,Afternoon,Strawberry,Berries,SUP-018,1900.76,,66.88,1528.6,421.3,79.5,Yes,Zone-B,0.76,0.41,2,Conveyor-B,4121.28,2962.56,0.93,2497.55,,0,0,Fulfilled,86.04,1,232.27,12.22,18581.6,Good,Medium,Prioritize Dispatch
BATCH-01554,2020-03-23,Morning,Banana,Fruits,SUP-014,202.02,11.43,59.3,1337.9,91.6,68.0,Yes,Zone-C,0.5,3.31,3,Conveyor-A,2253.32,1046.1,9.55,4422.79,53.02,0,0,Fulfilled,74.08,0,27.15,13.44,543.0,Good,Medium,Monitor & Maintain
BATCH-01555,2020-02-13,Morning,Orange,Fruits,SUP-018,301.87,19.0,51.29,558.5,424.0,38.2,Yes,Zone-A,8.03,1.03,5,Washer-1,3690.32,975.5,1.19,3422.46,63.48,1,0,Partial,,0,50.93,16.87,1782.55,Bad,Medium,Reduce Storage Temperature
BATCH-01556,2020-09-17,Morning,Tomato,Vegetables,SUP-013,429.98,5.12,,1419.3,289.0,38.2,Yes,Zone-C,3.49,1.72,6,Washer-1,3894.15,2719.58,4.88,7437.35,55.57,0,1,Partial,92.35,2,31.78,7.39,794.5,Good,Low,Monitor & Maintain
BATCH-01557,2023-12-11,Morning,Potato,Root Vegetables,SUP-011,1411.33,6.64,47.02,1524.9,133.1,57.1,No,Zone-D,5.89,0.63,4,Washer-1,1425.42,440.51,5.08,2733.97,62.96,0,0,Partial,76.28,2,154.26,10.93,2776.68,Good,Medium,Restore Cold Chain Immediately
BATCH-01558,2022-11-10,Afternoon,Leafy Greens,Vegetables,SUP-016,1326.63,15.62,52.28,,136.8,39.3,Yes,Zone-B,3.33,4.29,6,Conveyor-B,4371.18,2807.23,3.05,3859.59,90.59,0,0,Fulfilled,,2,174.72,13.17,2620.8,Good,Medium,Reduce Storage Temperature
BATCH-01559,2022-06-16,Afternoon,Banana,Fruits,SUP-017,1794.91,15.95,46.36,800.1,195.2,85.0,Yes,Zone-C,9.34,2.85,6,Conveyor-B,,2360.51,5.88,5241.88,52.78,0,0,Cancelled,,3,305.67,17.03,6113.4,Bad,Medium,Reduce Storage Temperature
BATCH-01560,2020-03-09,Morning,Leafy Greens,Vegetables,SUP-008,1492.47,9.29,77.97,,230.1,12.3,Yes,Zone-C,7.43,0.87,1,Sorter-X,573.62,1233.44,8.42,3665.17,64.19,1,0,Fulfilled,67.04,0,166.41,11.15,2496.15,Good,Medium,Activate Backup Supplier
BATCH-01561,2023-07-07,Morning,Potato,Root Vegetables,SUP-019,1065.88,19.12,56.19,,41.3,62.1,Yes,Zone-B,4.01,1.76,3,Packer-Z,3395.23,342.29,3.29,4416.4,75.85,1,0,Fulfilled,82.37,3,183.86,17.25,3309.48,Bad,Medium,Reduce Storage Temperature
BATCH-01562,2023-04-01,Night,Tomato,Vegetables,SUP-020,1984.48,18.89,61.59,1207.8,421.0,14.6,Yes,Zone-B,2.5,,1,Sorter-X,3545.43,155.61,1.17,7315.94,93.7,0,0,Cancelled,76.47,0,224.44,11.31,5611.0,Good,Medium,Reduce Storage Temperature
BATCH-01563,2022-08-28,Night,Pineapple,Fruits,SUP-015,605.61,2.22,82.02,726.6,60.8,52.8,No,Zone-A,1.81,0.35,2,Sorter-X,2982.93,1189.91,6.51,4611.89,62.5,0,0,Cancelled,67.98,3,78.49,12.96,3532.05,Good,Medium,Restore Cold Chain Immediately
BATCH-01564,2021-05-10,Morning,Leafy Greens,Vegetables,SUP-009,1683.06,5.1,50.16,408.2,241.7,69.3,Yes,Zone-A,7.74,1.53,3,Conveyor-A,,2145.53,7.64,6948.96,88.92,0,0,Partial,63.85,0,197.59,11.74,2963.85,Good,Medium,Quality Re-inspection Required
BATCH-01565,2020-04-12,Afternoon,Banana,Fruits,SUP-020,910.9,16.76,82.6,806.3,191.5,17.6,Yes,Zone-C,4.8,2.05,6,Conveyor-A,2670.25,1513.83,9.57,1910.31,79.18,0,0,Fulfilled,,1,136.73,15.01,2734.6,Bad,Medium,Reduce Storage Temperature
BATCH-01566,2022-04-26,Morning,Mango,Fruits,SUP-010,1332.6,8.03,73.78,943.8,256.1,68.2,Yes,Zone-B,2.7,1.63,4,Sorter-X,2300.57,2242.09,2.02,2356.14,,0,0,Fulfilled,87.66,0,137.52,10.32,8251.2,Good,Medium,Monitor & Maintain
BATCH-01567,2022-11-16,Afternoon,Lemon,Citrus,SUP-012,1481.81,3.72,60.39,1079.6,443.7,15.2,No,Zone-A,9.24,1.64,6,Packer-Z,4886.09,2044.66,9.06,7147.61,93.09,1,0,Fulfilled,63.08,0,244.8,16.52,7344.0,Bad,Medium,Restore Cold Chain Immediately
BATCH-01568,2020-05-17,Afternoon,Orange,Fruits,SUP-020,1304.13,16.13,50.3,1220.6,494.5,60.3,Yes,Zone-A,4.21,2.71,4,Sorter-X,4211.05,1761.43,5.08,2407.93,51.32,0,0,Partial,81.13,0,158.19,12.13,5536.65,Good,Medium,Reduce Storage Temperature
BATCH-01569,2022-07-14,Night,Pineapple,Fruits,SUP-001,366.96,10.18,49.12,474.1,10.1,49.5,No,Zone-D,5.66,4.65,1,Conveyor-B,3928.55,2905.75,2.74,5939.36,76.49,0,0,Fulfilled,73.64,2,60.92,16.6,2741.4,Bad,Medium,Restore Cold Chain Immediately
BATCH-01570,2021-02-22,Morning,Leafy Greens,Vegetables,SUP-020,941.61,10.86,60.1,963.7,196.6,30.0,Yes,Zone-C,8.65,0.98,5,Washer-1,1314.83,2212.31,9.65,4251.28,87.36,0,0,Partial,88.57,2,73.16,7.77,1097.4,Good,Low,Monitor & Maintain
BATCH-01571,2023-01-20,Morning,Onion,Root Vegetables,SUP-009,1166.73,5.35,,719.6,408.8,12.5,No,Zone-C,8.42,1.54,6,Sorter-X,1989.68,2752.38,2.77,4023.21,,0,0,Fulfilled,,3,150.51,12.9,3311.22,Good,Medium,Restore Cold Chain Immediately
BATCH-01572,2022-02-26,Afternoon,Orange,Fruits,SUP-015,1713.18,13.9,57.05,1537.6,163.3,71.2,No,Zone-C,6.56,4.47,4,Conveyor-A,2208.7,802.27,7.47,5490.07,56.63,0,0,Delayed,66.88,2,360.28,21.03,12609.8,Bad,High,Restore Cold Chain Immediately
BATCH-01573,2020-07-07,Morning,Mango,Fruits,SUP-001,942.93,11.92,47.38,831.9,324.5,37.9,No,Zone-B,8.94,1.25,1,Packer-Z,2716.82,2169.55,7.96,5887.36,,0,0,Fulfilled,72.54,0,134.56,14.27,8073.6,Good,Medium,Restore Cold Chain Immediately
BATCH-01574,2022-02-07,Night,Potato,Root Vegetables,SUP-012,1845.62,29.22703394842774,71.78,520.1,496.1,10.1,Yes,Zone-D,9.54,1.18,5,Conveyor-A,636.01,1833.63,4.59,7074.74,53.93,0,0,Cancelled,62.33,3,100.96,5.47,1817.28,Good,Low,Quality Re-inspection Required
BATCH-01575,2021-07-31,Night,Lemon,Citrus,SUP-003,936.71,8.13,51.54,449.8,323.4,74.6,Yes,Zone-A,9.38,2.91,3,Conveyor-B,3168.54,2780.46,7.05,3152.5,91.75,0,0,Partial,75.29,0,95.54,10.2,2866.2,Good,Medium,Prioritize Dispatch
BATCH-01576,2020-09-20,Morning,Tomato,Vegetables,SUP-011,1142.68,12.74,79.05,718.5,55.6,23.9,Yes,Zone-D,3.82,4.2,4,Conveyor-A,2110.35,1580.31,5.94,5715.85,92.87,0,0,Fulfilled,,3,125.81,11.01,3145.25,Good,Medium,Monitor & Maintain
BATCH-01577,2023-05-13,Morning,Mango,Fruits,SUP-002,1612.94,18.65,54.82,614.7,421.5,71.2,Yes,Zone-A,4.27,2.68,4,Conveyor-A,,910.96,2.32,3648.68,74.18,0,0,Fulfilled,98.56,3,202.75,12.57,12165.0,Good,Medium,Reduce Storage Temperature
BATCH-01578,2020-01-17,Night,Mango,Fruits,SUP-016,1207.83,18.57,80.91,1179.8,483.3,55.1,Yes,Zone-A,2.78,0.21,6,Packer-Z,540.4,1216.03,7.72,5829.31,51.04,1,0,Fulfilled,81.13,3,184.31,15.26,11058.6,Bad,Medium,Reduce Storage Temperature
BATCH-01579,2021-03-31,Morning,Potato,Root Vegetables,SUP-009,1924.41,7.18,53.54,1416.4,356.3,20.3,Yes,Zone-D,8.45,1.25,6,Packer-Z,1946.45,734.61,9.32,2485.69,55.11,0,0,Fulfilled,58.06,2,142.41,7.4,2563.38,Good,Low,Quality Re-inspection Required
BATCH-01580,2020-01-19,Afternoon,Strawberry,Berries,SUP-015,1354.64,15.24,77.46,775.1,209.5,9.2,No,Zone-C,1.66,0.48,1,Conveyor-A,3959.0,737.92,5.14,4318.32,81.22,0,0,Delayed,75.24,1,213.9,15.79,17112.0,Bad,Medium,Restore Cold Chain Immediately
BATCH-01581,2020-05-20,Morning,Potato,Root Vegetables,SUP-012,1093.15,,59.99,1093.3,474.2,57.8,Yes,Zone-B,3.87,0.76,4,Conveyor-A,2754.87,1464.22,9.95,2726.89,99.13,0,0,Fulfilled,93.65,2,136.53,12.49,2457.54,Good,Medium,Reduce Storage Temperature
BATCH-01582,2021-03-09,Afternoon,Strawberry,Berries,SUP-001,144.82,16.56,71.24,1276.4,484.3,4.4,Yes,Zone-D,0.59,29.011949415345633,1,Sorter-X,4049.99,2688.45,4.57,3614.75,91.94,0,0,Delayed,93.14,1,9.66,6.67,772.8,Good,Low,Reduce Storage Temperature
BATCH-01583,2020-03-20,Morning,Strawberry,Berries,SUP-013,886.09,12.27,46.74,878.2,467.6,8.2,Yes,Zone-C,6.15,,4,Conveyor-B,3645.32,656.42,5.06,5817.81,89.9,0,0,Fulfilled,97.32,1,59.01,6.66,4720.8,Good,Low,Monitor & Maintain
BATCH-01584,2022-05-21,Morning,Pineapple,Fruits,SUP-014,668.57,2.19,67.29,479.6,205.9,68.0,Yes,Zone-C,6.75,28.515089276393798,1,Sorter-X,4347.14,934.82,6.9,3015.76,70.9,0,1,Fulfilled,,0,40.52,6.06,1823.4,Good,Low,Monitor & Maintain
BATCH-01585,2020-05-06,Night,Pineapple,Fruits,SUP-008,1521.4,15.71,51.69,675.0,394.9,52.7,Yes,Zone-B,2.87,2.06,4,Packer-Z,533.5,2573.67,2.26,5639.18,99.26,1,0,Fulfilled,62.76,3,266.24,17.5,11980.8,Bad,Medium,Reduce Storage Temperature
BATCH-01586,2022-10-21,Afternoon,Banana,Fruits,SUP-008,495.73,3.92,66.88,,327.1,32.7,Yes,Zone-B,7.5,4.16,3,Sorter-X,1675.96,1083.84,9.07,4541.41,91.25,0,0,Partial,55.16,0,32.97,6.65,659.4,Good,Low,Quality Re-inspection Required
BATCH-01587,2020-03-17,Night,Leafy Greens,Vegetables,SUP-012,489.92,4.1,51.36,1389.4,89.9,52.7,No,Zone-C,4.12,0.48,6,Sorter-X,2969.61,2891.0,8.11,2194.73,66.78,0,0,Fulfilled,82.12,0,333.12697325432947,14.08,1034.7,Good,Medium,Restore Cold Chain Immediately
BATCH-01588,2020-03-27,Morning,Leafy Greens,Vegetables,SUP-001,460.09,12.9,64.67,503.8,267.8,57.6,Yes,Zone-B,3.46,0.74,3,Conveyor-A,4734.58,879.87,8.79,3906.7,87.42,0,0,Fulfilled,85.91,3,44.08,9.58,661.2,Good,Low,Monitor & Maintain
BATCH-01589,2021-03-21,Night,Tomato,Vegetables,SUP-011,338.67,19.7,49.98,668.7,373.8,55.1,No,Zone-C,9.58,34.13809816805361,1,Conveyor-A,3559.06,1382.22,6.29,6710.09,71.63,1,0,Fulfilled,60.77,1,83.11,24.54,2077.75,Bad,High,Restore Cold Chain Immediately
BATCH-01590,2023-08-01,Morning,Leafy Greens,Vegetables,SUP-008,690.91,6.37,54.9,1323.0,448.0,62.4,No,Zone-A,6.09,0.51,3,Conveyor-B,2554.65,377.27,8.9,7407.78,83.02,0,0,Fulfilled,62.34,1,107.51,15.56,1612.65,Bad,Medium,Restore Cold Chain Immediately
BATCH-01591,2022-07-25,Morning,Pineapple,Fruits,SUP-010,1783.25,13.62,,983.1,431.3,90.4,Yes,Zone-B,2.9,0.81,1,Washer-1,1085.64,2977.31,6.96,3803.43,98.5,0,0,Fulfilled,97.38,2,239.13,13.41,10760.85,Good,Medium,Prioritize Dispatch
BATCH-01592,2023-01-29,Morning,Banana,Fruits,SUP-019,1572.36,,88.95,1312.0,77.3,38.5,No,Zone-A,9.84,4.3,6,Washer-1,2719.47,2681.41,5.36,1978.82,62.32,0,0,Delayed,96.53,2,186.8,11.88,3736.0,Good,Medium,Restore Cold Chain Immediately
BATCH-01593,2020-07-25,Afternoon,Banana,Fruits,SUP-011,1496.98,18.18,65.21,653.3,244.0,30.3,Yes,Zone-B,4.18,,1,Sorter-X,2484.89,2470.93,9.35,2416.39,89.75,0,0,Partial,61.91,2,187.27,12.51,3745.4,Good,Medium,Reduce Storage Temperature
BATCH-01594,2023-05-02,Afternoon,Strawberry,Berries,SUP-007,1614.94,12.68,75.92,1543.2,239.1,5.6,Yes,Zone-C,6.65,1.17,6,Conveyor-B,4002.99,556.29,4.68,6239.14,79.52,0,1,Fulfilled,65.87,2,174.9,10.83,13992.0,Good,Medium,Quality Re-inspection Required
BATCH-01595,2020-01-12,Afternoon,Potato,Root Vegetables,SUP-011,611.89,5.73,69.27,1340.3,449.4,15.8,Yes,Zone-C,7.38,0.74,2,Conveyor-B,2360.07,2911.14,5.26,5470.12,97.5,0,0,Fulfilled,94.25,1,30.04,4.91,540.72,Good,Low,Monitor & Maintain
BATCH-01596,2020-11-07,Night,Tomato,Vegetables,SUP-017,1786.14,6.72,67.43,636.9,1.0,12.0,No,Zone-C,4.51,0.16,3,Packer-Z,1934.77,2794.54,2.11,3315.92,56.72,0,0,Fulfilled,74.14,3,179.86,10.07,4496.5,Good,Medium,Restore Cold Chain Immediately
BATCH-01597,2022-06-18,Morning,Strawberry,Berries,SUP-001,360.88,9.78,47.91,1070.1,369.4,33.5,No,Zone-C,5.59,0.2,2,Conveyor-A,903.74,1363.45,9.5,3933.44,85.99,0,0,Partial,90.12,0,33.6,9.31,2688.0,Good,Low,Restore Cold Chain Immediately
BATCH-01598,2021-07-01,Night,Potato,Root Vegetables,SUP-008,739.06,4.2,51.49,,309.3,59.3,Yes,Zone-C,2.78,3.07,6,Packer-Z,709.25,2076.75,2.6,6372.78,51.86,1,0,Delayed,72.42,3,71.25,9.64,1282.5,Good,Low,Activate Backup Supplier
BATCH-01599,2023-12-07,Night,Leafy Greens,Vegetables,SUP-006,1214.82,3.42,84.74,833.7,460.8,6.4,Yes,Zone-C,4.93,3.83,6,Washer-1,2476.1,2978.13,2.41,4060.17,62.33,0,0,Partial,87.4,0,57.95,4.77,869.25,Good,Low,Monitor & Maintain
BATCH-01600,2020-02-14,Morning,Strawberry,Berries,SUP-018,295.52,14.24,63.46,1191.5,228.5,70.4,Yes,Zone-B,3.45,2.71,2,Conveyor-B,,1288.26,1.46,6051.04,66.04,0,0,Partial,,0,39.87,13.49,3189.6,Good,Medium,Reduce Storage Temperature
BATCH-01601,2023-12-28,Night,Orange,Fruits,SUP-006,1487.25,9.33,72.64,796.2,328.8,39.4,Yes,Zone-B,5.7,1.55,6,Washer-1,2998.96,427.83,4.81,3375.15,71.61,1,0,Fulfilled,94.56,1,144.56,9.72,5059.6,Good,Low,Activate Backup Supplier
BATCH-01602,2022-06-29,Morning,Leafy Greens,Vegetables,SUP-005,835.77,15.07,68.77,1188.1,486.4,92.6,Yes,Zone-A,6.86,2.96,4,Conveyor-A,3703.68,2616.56,3.1,5871.16,98.26,0,0,Cancelled,69.33,0,119.01,14.24,1785.15,Good,Medium,Reduce Storage Temperature
BATCH-01603,2022-03-26,Morning,Potato,Root Vegetables,SUP-013,1590.37,3.98,,693.7,372.0,55.4,Yes,Zone-D,6.33,,1,Conveyor-A,680.03,1481.81,7.54,4369.77,53.38,0,0,Fulfilled,78.02,2,103.85,6.53,1869.3,Good,Low,Monitor & Maintain
BATCH-01604,2020-03-27,Morning,Tomato,Vegetables,SUP-019,1036.5,12.98,62.45,1265.4,33.7,74.5,No,Zone-B,7.88,3.03,5,Conveyor-A,2732.98,2962.21,3.42,4828.51,58.45,0,0,Delayed,77.96,2,201.81,19.47,5045.25,Bad,High,Restore Cold Chain Immediately
BATCH-01605,2021-02-03,Morning,Potato,Root Vegetables,SUP-008,443.66,9.98,70.0,831.5,83.8,83.0,Yes,Zone-B,0.89,,2,Washer-1,4378.87,1697.59,7.35,5138.64,60.15,0,0,Fulfilled,83.55,0,46.41,10.46,835.38,Good,Medium,Prioritize Dispatch
BATCH-01606,2023-09-12,Night,Strawberry,Berries,SUP-009,1496.05,,51.35,1348.6,410.7,85.6,Yes,Zone-D,1.25,2.78,4,Conveyor-B,2548.25,185.49,2.36,4277.84,71.2,0,0,Fulfilled,68.49,3,174.59,11.67,13967.2,Good,Medium,Prioritize Dispatch
BATCH-01607,2021-06-01,Night,Strawberry,Berries,SUP-017,579.07,11.81,62.43,564.0,167.4,50.7,Yes,Zone-D,2.45,0.52,3,Packer-Z,2845.59,1526.01,2.68,4368.25,53.03,1,0,Fulfilled,83.28,0,78.12,13.49,6249.6,Good,Medium,Activate Backup Supplier
BATCH-01608,2022-08-24,Night,Mango,Fruits,SUP-003,1032.54,3.49,65.11,834.4,353.0,39.3,No,Zone-A,9.87,3.57,5,Conveyor-B,2690.56,2182.38,8.16,3203.77,,0,0,Fulfilled,61.21,2,142.49,13.8,8549.4,Good,Medium,Restore Cold Chain Immediately
BATCH-01609,2023-12-30,Afternoon,Tomato,Vegetables,SUP-019,243.51,16.9,89.33,956.7,349.9,54.7,Yes,Zone-A,8.1,1.68,6,Conveyor-B,2254.07,175.49,4.03,7387.29,77.99,1,1,Fulfilled,94.32,0,42.01,17.25,1050.25,Bad,Medium,Reduce Storage Temperature
BATCH-01610,2021-01-19,Night,Onion,Root Vegetables,SUP-011,1273.95,13.38,60.82,908.6,496.9,39.8,Yes,Zone-C,9.28,0.01,1,Sorter-X,995.54,1299.0,1.56,6922.79,90.66,0,0,Fulfilled,61.34,0,141.28,11.09,3108.16,Good,Medium,Quality Re-inspection Required
BATCH-01611,2022-04-21,Night,Leafy Greens,Vegetables,SUP-017,1365.13,12.03,74.01,919.7,234.9,24.6,Yes,Zone-A,3.08,1.46,4,Conveyor-B,,551.12,9.63,4724.09,88.62,1,0,Partial,91.97,0,146.75,10.75,2201.25,Good,Medium,Activate Backup Supplier
BATCH-01612,2022-10-13,Afternoon,Banana,Fruits,SUP-019,819.48,4.4,51.18,933.8,368.9,32.4,No,Zone-A,5.95,0.74,5,Packer-Z,1305.9,1964.98,2.19,1861.2,83.04,0,0,Partial,85.5,1,84.65,10.33,1693.0,Good,Medium,Restore Cold Chain Immediately
BATCH-01613,2020-08-28,Morning,Tomato,Vegetables,SUP-002,1913.4,7.17,47.95,1586.6,24.4,23.9,Yes,Zone-D,5.77,0.12,1,Sorter-X,4066.54,2876.3,1.93,2638.57,95.22,0,0,Fulfilled,70.01,0,129.54,6.77,3238.5,Good,Low,Monitor & Maintain
BATCH-01614,2020-08-05,Morning,Banana,Fruits,SUP-008,1760.92,10.87,84.22,631.8,231.3,27.3,Yes,Zone-B,5.91,1.19,1,Conveyor-B,,1911.3,3.9,6621.36,95.12,0,0,Fulfilled,69.41,3,116.4,6.61,2328.0,Good,Low,Quality Re-inspection Required
BATCH-01615,2021-10-28,Morning,Tomato,Vegetables,SUP-019,1445.09,13.4,77.88,1322.4,93.3,10.8,Yes,Zone-C,7.32,0.75,5,Sorter-X,4766.56,2115.15,1.41,7068.02,56.39,0,0,Partial,97.51,3,73.27,5.07,1831.75,Good,Low,Monitor & Maintain
BATCH-01616,2021-07-17,Afternoon,Tomato,Vegetables,SUP-007,1455.94,5.3,59.29,1062.1,420.3,42.1,Yes,Zone-A,4.24,0.46,4,Conveyor-B,4145.77,1250.03,1.98,2597.11,,0,0,Fulfilled,63.58,2,135.26,9.29,3381.5,Good,Low,Quality Re-inspection Required
BATCH-01617,2022-11-08,Night,Potato,Root Vegetables,SUP-017,579.56,2.16,67.71,896.4,420.0,24.1,Yes,Zone-D,6.93,0.86,6,Conveyor-A,3580.43,1733.11,8.54,5927.55,76.19,0,0,Fulfilled,86.81,3,15.13,2.61,272.34,Good,Low,Monitor & Maintain
